Source.Name,ITEM_NAME,ITEM_DESC,ITEM_PRICE
comai,Tofu Kho Chay,"Tofu Kho Chayvegetarisch
geschmorter Tofu mit Strohpilzen, Shiitake Pilzen, Buschbohnen, Karotten, Röstzwiebeln, Porree und Duftreis  €11.50Obľúbené",11.5
comai,Bun Cha Gio,"Bun Cha Gio vegetarisch
hausgemachte Frühlingsrollen auf lauwarmen Reisnudeln mit Sojasprossen, Basilikum, Koriander, Erdnüssen und hausgemachtem Veggie-Dressing  €12.00Obľúbené",12.0
comai,Bun Ga Sa Ot,"Bun Ga Sa OtHähnchenbrustfilet im Wok gebraten mit Zitronengras, Chili, Gurken, würzigen Limetten-Dressing, Erdnüssen, frischen Kräutern und Reisnudeln  €11.00",11.0
comai,Udon Tom Cari,"Udon Tom CariGarnelen im grünen Kokos Curry mit Pilzen, Buschbohnen, Tomaten, Cashewkernen, Erdnüssen, Udon Nudeln, Röstzwiebeln und frischen Kräutern  €13.00",13.0
comai,Pho Me Chay,"Pho Me ChayTofu geschwenkt in Tamarindensoße mit Reisbandnudeln, Zuckerbohnen, Möhren, verfeinert mit Sesam, Erdnüssen, Röstzwiebeln und frischen Kräutern  €12.00",12.0
comai,Hu Tieu Bo,"Hu Tieu BoReisbandnudelsuppe mit Rindfleisch, Shiitake Pilzen, Karotten, Zitronengras, Frühlingszwiebeln, Zwiebeln, Sojasprossen und frischen Kräutern  €12.00",12.0
comai,Reisbandnudeln,Reisbandnudeln  €1.80,1.8
comai,Reisnudeln,Reisnudeln  €1.80,1.8
comai,Udonnudeln,Udonnudeln  €1.80,1.8
comai,Erdnusssoße,Erdnusssoße  €1.20,1.2
comai,Tamarindensoße,Tamarindensoße  €1.20,1.2
comai,Kids Menü 1,Kids Menü 1knuspriges Hähnchen mit Reis  €9.00,9.0
comai,Kids Menü 2,Kids Menü 23 Stück Frühlingsrollen mit Reis  €7.20,7.2
comai,"Selters Medium 0,25l  ","Selters Medium 0,25l  inkl. 0,15  € Pfand, 10,00  €/L    €2.00",2.0
comai,"Selters Medium 0,75l  ","Selters Medium 0,75l  inkl. 0,15  € Pfand, 7,33  €/L    €4.00",4.0
comai,"Selters Naturell 0,25l  ","Selters Naturell 0,25l  inkl. 0,15  € Pfand, 10,00  €/L    €2.00",2.0
comai,"Selters Naturell 0,75l  ","Selters Naturell 0,75l  inkl. 0,15  € Pfand, 7,33  €/L    €4.00",4.0
comai,"Fanta 1,0l","Fanta 1,0linkl. 0,15  € Pfand, 5,50  €/L    €4.50",4.5
comai,"Sprite 1,0l","Sprite 1,0linkl. 0,15  € Pfand, 5,50  €/L    €4.50",4.5
comai,"Krombacher Alkoholfrei 0,33l","Krombacher Alkoholfrei 0,33l  0,0%VOL, inkl. 0,08  € Pfand, 9.70  €/L    €3.20",3.2
comai,"Büchin Wolke 7 Blanc de Noir Dqw 0,75l  ","Büchin Wolke 7 Blanc de Noir Dqw 0,75l  13,0%VOL, 33,33  €/L     €25.00",25.0
comai,"Markus Molitor Riesling 0,75l  ","Markus Molitor Riesling 0,75l  11,5%VOL, 40,00  €/L    €30.00",30.0
comai,"Hot Spot Vinho Verde Rosado 0,75l  ","Hot Spot Vinho Verde Rosado 0,75l  9,5%VOL, 33,33  €/L     €25.00",25.0
comai,"Bodegas Verum Crianza 0,75l  ","Bodegas Verum Crianza 0,75l  9,7%VOL, 40,00  €/L    €30.00",30.0
comai,"Cremant Jean de a Roche Saumur Brut 0,75l  ","Cremant Jean de a Roche Saumur Brut 0,75l  12,0%VOL, 60,00  €/L    €45.00",45.0
comai,"Der alte Hochstädter Apfelwein Pur 1,0l","Der alte Hochstädter Apfelwein Pur 1,0l5,5%VOL, 6,50  €/L    €6.50",6.5
comai,"Der Alte Hochstädter Rose Apfelwein 1,0l","Der Alte Hochstädter Rose Apfelwein 1,0l4,7%VOL, 6,90  €/L    €6.90",6.9
comai,"Reisschnaps Nep Moi 0,5l  ","Reisschnaps Nep Moi 0,5l  30,00%VOL, 40,00  €/L    €20.00",20.0
Curry Club,Malai Cheese Broccoli,"Malai Cheese Broccolimit Broccoli, Cashew Creme und geriebenem Käse  €10.90",10.9
Curry Club,Paneer Shashlik Skewer,"Paneer Shashlik Skewermit indischem Käse, Joghurt, Tomaten, Paprika und Zwiebeln  €11.90",11.9
Curry Club,Railway Mutton Chops,"Railway Mutton Chopsmit zartem Lammfleisch, Masala, hand gemahlenen Kräutern, Ingwer und Knoblauch  €13.90",13.9
Curry Club,Prawn Koliwada,"Prawn Koliwadamit Garnelen, Kichererbsen, Zitrone und Koriander  €14.90",14.9
Curry Club,Paneer Curry Roll,Paneer Curry Roll  €11.50,11.5
Curry Club,Bell Peppers Chicken Roll,Bell Peppers Chicken Roll  €12.50,12.5
Curry Club,Spring Lamb and Onion Roll,Spring Lamb and Onion Roll  €13.50,13.5
Curry Club,Makhani Dal,"Makhani Dalmit königlichen schwarzen Linsen, pürierten Tomaten und Butter serviert  €16.00Suosittu",16.0
Curry Club,Palak Chana,"Palak Chanavegan
mit Kichererbsen, Spinat, Ingwer, Kräutern und Masala  €16.90",16.9
Curry Club,Smoked Punjabi Aubergine,"Smoked Punjabi Auberginevegan
mit geräucherten Auberginen, Erbsen, Tomaten, Ingwer und Zwiebeln  €17.50Suosittu",17.5
Curry Club,Royal Awadhi Paneer Curry,"Royal Awadhi Paneer Currymit indischem Käse, Cashew Creme Soße, Zwiebeln und gemahlenen Kräutern  €17.90Suosittu",17.9
Curry Club,Butter Chicken,"Butter Chickenmit gegrilltem Hähnchen, Tomatensoße, Butter und Sahne  €19.50Suosittu",19.5
Curry Club,Kashmiri Lamb Stew,Kashmiri Lamb Stewmit Lamm nach Rezept des Küchenchefs  €20.50Suosittu,20.5
Curry Club,South Indian Prawn Curry,"South Indian Prawn Currymit Garnelen, Kokosnusscreme und Curryblättern  €23.50",23.5
Curry Club,Smoked Spinach Paneer,"Smoked Spinach Paneermit Paneer Käse, Spinat und Käse Marinade  €17.90",17.9
Curry Club,Tandoori Chicken Seekh,"Tandoori Chicken Seekhmit Hähnchen, frischem Koriander, hand gemahlenen Kräutern und Butter  €18.50",18.5
Curry Club,Grilled Lamb and Corn Seekh,"Grilled Lamb and Corn Seekhmit Lamm, Mais, Kräutern, Ingwer, grünem Chili und Butter  €19.50",19.5
Curry Club,Turmeric Chicken Tikka,"Turmeric Chicken Tikkamit Hähnchen, Kurkuma, Cashew Marinade und Joghurt  €19.50",19.5
Curry Club,Veg Biryani,Veg Biryani  €15.90,15.9
Curry Club,Chicken Biryani,Chicken Biryani  €17.90,17.9
Curry Club,Lamb Biryani,Lamb Biryani  €19.90,19.9
Curry Club,Beetroot & Potato Raita,"Beetroot & Potato RaitaJoghurt mit Kreuzkümmel, Rote Beete und Kartoffeln  €6.50",6.5
Curry Club,Classic Veg Raita,"Classic Veg RaitaJoghurt mit Tomaten, Gurken und Minze  €5.90",5.9
Curry Club,Spinat Tandoori Roti,Spinat Tandoori Roti  €3.50,3.5
Curry Club,Butter Naan,Butter Naan  €3.90,3.9
Curry Club,Knoblauch Naan,Knoblauch Naan  €3.90,3.9
Curry Club,Spinat Paratha,Spinat Paratha  €3.90,3.9
Curry Club,Minz Paratha,Minz Paratha  €3.90,3.9
Curry Club,Keema Naan,Keema Naan  €5.90,5.9
Curry Club,Blue Cheese Naan,Blue Cheese Naan  €6.90,6.9
Curry Club,"San Pellegrino 0,25l  ","San Pellegrino 0,25l  inkl. 0,15  € Pfand, 14,00  €/L    €3.50",3.5
Curry Club,"San Pellegrino 0,5l  ","San Pellegrino 0,5l  inkl. 0,15  € Pfand, 9,00  €/L    €4.50",4.5
Curry Club,"San Pellegrino 0,75l  ","San Pellegrino 0,75l  inkl. 0,15  € Pfand, 10,00  €/L    €7.50",7.5
Curry Club,"Acqua Panna 0,25l  ","Acqua Panna 0,25l  inkl. 0,15  € Pfand, 14,00  €/L    €3.50",3.5
Curry Club,"Acqua Panna 0,5l  ","Acqua Panna 0,5l  inkl. 0,15  € Pfand, 9,00  €/L    €4.50",4.5
Curry Club,"Acqua Panna 0,75l  ","Acqua Panna 0,75l  inkl. 0,15  € Pfand, 10,00  €/L    €0.00",0.0
Curry Club,"San Pellegrino Aranciata 0,2l","San Pellegrino Aranciata 0,2l  inkl. 0,15  € Pfand, 17,50  €/L    €3.50",3.5
Curry Club,"San Pellegrino Limonata 0,2l","San Pellegrino Limonata 0,2l  inkl. 0,15  € Pfand, 17,50  €/L    €3.50",3.5
Curry Club,"Coca-Cola® 0,2l","Coca-Cola® 0,2l  enthält Koffein 10,0 mg/100ml, inkl. 0,15  € Pfand, 16,00  €/L    €3.20",3.2
Curry Club,"Coca-Cola® 0,5l  ","Coca-Cola® 0,5l  enthält Koffein 10,0 mg/100ml, inkl. 0,25  € Pfand, 6,00  €/L    €3.00",3.0
Curry Club,"Coca-Cola® Zero 0,2l","Coca-Cola® Zero 0,2l  enthält Koffein 10,0 mg/100ml, inkl. 0,15  € Pfand, 16,00  €/L    €3.20",3.2
Curry Club,"Coca-Cola® Zero 0,5l  ","Coca-Cola® Zero 0,5l  enthält Koffein 10,0 mg/100ml, inkl. 0,25  € Pfand, 6,00  €/L    €3.00",3.0
Curry Club,"Mango Lassi 0,3l","Mango Lassi 0,3l  15,00  €/L    €4.50",4.5
Curry Club,"Kanthika Gimlet 0,3l","Kanthika Gimlet 0,3l  3,8%VOL, 25,00  €/L  
mit Wodka, bitter Limette, Ingwer Sirup und frischerm Limettensaft  €9.50",9.5
Curry Club,"Her Royal Highness 0,3l","Her Royal Highness 0,3l  4,5%VOL, 25,00  €/L  
mit Gin, Erdbeerpüree, Passionsfruchtsaft und Limettensaft  €9.50",9.5
Curry Club,"Buddhas Monk 0,3l","Buddhas Monk 0,3l  4,6%VOL, 25,00  €/L  
mit Rum, Maraschino Likör, Zitronensaft, Passionsfruchtsaft, Erdbeersirup und Passionsfruchtsirup  €9.50",9.5
Curry Club,"König Pilsner 0,33l","König Pilsner 0,33l  4,9%VOL,inkl. 0,08  € Pfand, 10,61  €/L    €3.50",3.5
Curry Club,"Spier Discover Chenin Blanc - Chardonnay 0,75l  ","Spier Discover Chenin Blanc - Chardonnay 0,75l  13,0%VOL, 21,20  €/L   / Weißwein  €15.90",15.9
Curry Club,"Lugana Frati Ca dei Frati 0,75l  ","Lugana Frati Ca dei Frati 0,75l  13,0%VOL, 52,00  €/L  
Weißwein  €39.00",39.0
Curry Club,"Ca dei Frati Ronchedone I.G.T. 0,75l  ","Ca dei Frati Ronchedone I.G.T. 0,75l  14,5%VOL, 70,67  €/L  
Rotwein  €53.00",53.0
Curry Club,"Perrier Jouët Grand Brut 0,75l  ","Perrier Jouët Grand Brut 0,75l  12,0%VOL, 126,67  €/L  
Champagner  €95.00",95.0
Dauth-Schneider,Handkäse mit Musik,"Handkäse mit Musikvegetarian
sour milk cheese with vinegar & oil and onions  €4.50",4.5
Dauth-Schneider,Sachsenhäuser Schneegestöber,"Sachsenhäuser Schneegestöbervegetarian
creamy spread with various herbs and spices  €8.90",8.9
Dauth-Schneider,Frankfurt Starter Plate,"Frankfurt Starter Platefor two people, vegetarian
hand cheese with music, Sachsenhausen snow flurries, boiled egg with Frankfurt green sauce and butter  €11.20",11.2
Dauth-Schneider,Goat Cheese salad,"Goat Cheese saladvegetarian
with house dressing  €10.80",10.8
Dauth-Schneider,Large Salad Plate with Tuna,Large Salad Plate with Tunawith olives and house dressing  €9.80,9.8
Dauth-Schneider,Large Salad Plate with Pork Schnitzel Strips,Large Salad Plate with Pork Schnitzel Stripswith green sauce  €10.80,10.8
Dauth-Schneider,Flädle Soup,Flädle Soupbeef broth with pancakes  €5.50,5.5
Dauth-Schneider,Liver Dumpling Soup,Liver Dumpling Soupbeef broth with 1/2 pork liver dumpling  €5.80,5.8
Dauth-Schneider,Minced Steaks,Minced Steakstwo pork steaks in green pepper sauce with fried potatoes and salad  €12.90,12.9
Dauth-Schneider,Bratwurst,Bratwurst3 sausages with sauerkraut and puree  €12.90  Popular,12.9
Dauth-Schneider,Meat Loaf,"Meat Loaffine meat cheese with 2 fried eggs, fried potatoes and salad  €13.90",13.9
Dauth-Schneider,4/2 Boiled Eggs,"4/2 Boiled Eggsvegetarian
with Frankfurt green sauce and boiled potatoes  €10.90",10.9
Dauth-Schneider,Cooked Ribs,Cooked Ribswith sauerkraut and bread  €11.90,11.9
Dauth-Schneider,Grilled Ribs,Grilled Ribswith sauerkraut and bread  €11.90,11.9
Dauth-Schneider,Pork rib,"Pork ribgrilled, with sauerkraut and bread  €12.90",12.9
Dauth-Schneider,Pork knuckle,"Pork knucklegrilled, with sauerkraut and bread  €13.90",13.9
Dauth-Schneider,Pork rib with BBQ-Sauce,"Pork rib with BBQ-Saucegrilled, with fried potatoes and coleslaw  €13.90",13.9
Dauth-Schneider,Boiled Ox Breast,Boiled Ox Breastwith Frankfurt green sauce and boiled potatoes  €13.90,13.9
Dauth-Schneider,Kale,Kalewith meatloaf and boiled potatoes  €14.90,14.9
Dauth-Schneider,Fried Tartare,"Fried Tartarewith onions, fried potatoes and lettuce  €14.90",14.9
Dauth-Schneider,Pikeperch Fillet,"Pikeperch FilletFrankfurt style with boiled potatoes, cucumber salad and green sauce  €14.30",14.3
Dauth-Schneider,Frankfurter Schlachtplatte,"Frankfurter Schlachtplatteblood and liver sausage, ribs, liver dumplings, jerky meat with sauerkraut and puree  €15.90",15.9
Dauth-Schneider,Goose,Goosefresh roast goose - breast and leg with red cabbage and potato dumplings  €28.90,28.9
Dauth-Schneider,Sliced ​​Turkey,Sliced ​​Turkeyin champignons sauce with rice and green salad  €13.90,13.9
Dauth-Schneider,Turkey Schnitzel,"Turkey Schnitzelbreaded, with fried potatoes and salad  €14.50",14.5
Dauth-Schneider,Escalope Chasseur,Escalope Chasseurwith homemade spaetzle  €14.90  Popular,14.9
Dauth-Schneider,Frankfurter Schnitzel,Frankfurter Schnitzelpork schnitzel with Frankfurt green sauce and fried potatoes  €14.90  Popular,14.9
Dauth-Schneider,Pork Schnitzel,"Pork SchnitzelViennese style with fried potatoes and salad
  €14.90",14.9
Dauth-Schneider,Cordon Bleu,Cordon Bleufrom pork with fried potatoes and salad  €15.90,15.9
Dauth-Schneider,Zurich Veal Strips,Zurich Veal Stripswith homemade Bernese rösti and green salad  €16.90,16.9
Dauth-Schneider,Pork Filets,"Pork Filetswith pepper sauce, fried potatoes and salad  €16.90",16.9
Dauth-Schneider,Viennese Schnitzel,Viennese Schnitzelof veal saddle with fried potatoes and salad  €19.90  Popular,19.9
Dauth-Schneider,Swabian Cheese Spaetzle,"Swabian Cheese Spaetzlevegetarian
with fried onions and lettuce  €12.90  Popular",12.9
Dauth-Schneider,Noodles,"Noodlesvegan
in creamy vegetable tomato sauce with green salad  €13.90",13.9
Dauth-Schneider,Chili sin Carne,Chili sin Carnevegan  €12.90,12.9
Dauth-Schneider,Mixed Side Salad,"Mixed Side Saladvegetarian
with house dressing  €3.80",3.8
Dauth-Schneider,Frankfurt's Green Sauce,Frankfurt's Green Saucevegetarian  €3.80,3.8
Dauth-Schneider,Mashed potatoes,Mashed potatoeshomemade and vegetarian  €3.80,3.8
Dauth-Schneider,Fried Potatoes,Fried Potatoesvegetarian  €3.80,3.8
Dauth-Schneider,Boiled Potatoes,Boiled Potatoes vegetarian  €3.30,3.3
Dauth-Schneider,"Hassia Sprudel 0,75l  ","Hassia Sprudel 0,75l   inclusive 0,15  € deposit, 4,00  €/L    €3.00",3.0
Dauth-Schneider,"Hassia Orange Lemonade 0,75l  ","Hassia Orange Lemonade 0,75l   inclusive 0,15  € deposit, 4,00  €/L    €3.00",3.0
Dauth-Schneider,"Hassia Lemon Lemonade 0,75l  ","Hassia Lemon Lemonade 0,75l   inclusive 0,15  € deposit, 4,00  €/L    €3.00",3.0
Dauth-Schneider,"Coca Cola 1,0l","Coca Cola 1,0lcontains caffeine 10,0 mg / 100 ml, incl. 0,15  € deposit, 3,50  €/L    €3.50",3.5
Dauth-Schneider,"Coca Cola Zero 1,0l","Coca Cola Zero 1,0lcontains caffeine 12,0 mg / 100 ml, incl. 0,15  € deposit, 3,50  €/L    €3.50",3.5
Dauth-Schneider,"Hofmann Cider 1,0l","Hofmann Cider 1,0l5,5%VOL,incl. 0,08  € deposit, 3,00  €/L     €3.00",3.0
Dauth-Schneider,"Bier Hannes Zwickel Pils 0,33l","Bier Hannes Zwickel Pils 0,33l  5,5%VOL,incl. 0,08  € deposit, 9,09  €/L     €3.00",3.0
Delhi Tandoori,Chicken Curry,"Chicken Currymedium spicy
tender pieces of chicken with fresh spices, onions and tomatoes fried  €10.80",10.8
Delhi Tandoori,Palak Chicken,Palak Chickenchicken pieces fried with onions and tomatoes and cooked with leaf spinach in an aromatic mixture of spices  €10.80,10.8
Delhi Tandoori,Chicken Karahi,"Chicken Karahia specialty from northern India with tender chicken breast in various spices with onions, paprika, garlic, ginger, tomatoes and fresh herbs prepared in a karahi (wok)  €11.50",11.5
Delhi Tandoori,Chicken Mango Curry,Chicken Mango Currytender pieces of chicken in a spicy sauce with pieces of mango  €11.90,11.9
Delhi Tandoori,Chicken Korma,"Chicken Kormamild
tender pieces of chicken in a mild cream sauce with almond, desiccated coconut, cardamom cooked and refined with cream  €11.90",11.9
Delhi Tandoori,Chicken Chilli Masala,"Chicken Chilli Masalafried pieces of chicken with onions, ginger and garlic, in a special red chilli sauce
  €11.90",11.9
Delhi Tandoori,Murgh Tikka Punjabi,"Murgh Tikka Punjabichicken pieces marinated for 24 hours on a skewer, cooked in the tandoor  €12.50",12.5
Delhi Tandoori,Butter Chicken,"Butter Chickenmild
grilled pieces of chicken in a light sauce made from tomatoes, butter and cream  €12.50  Popular",12.5
Delhi Tandoori,Chicken Tikka Masala,"Chicken Tikka Masalachicken breast fillet dressed in exotic spices, grilled in a tandoor clay oven and fried in a special sauce  €12.50  Popular",12.5
Delhi Tandoori,Tandoori Mix,Tandoori Mixcompilation of various tandoori specialties  €19.90,19.9
Delhi Tandoori,Mutton Korma,"Mutton KormaLamb prepared in a mild sauce made from spices, cream, almonds, coconut and cashew  €13.50",13.5
Delhi Tandoori,Tandoori Tikka Masala,"Tandoori Tikka Masalaaddle of lamb fillet pieces cooked in tandoor, seasoned oriental and fried with a special sauce  €20.50",20.5
Delhi Tandoori,Karahi Gosht,"Karahi Goshtpieces of lamb with onions, garlic, ginger, tomatoes and herbs, ground spices, prepared in a karahi (wok)  €12.90",12.9
Delhi Tandoori,Fish Mango Curry,Fish Mango Curryfresh salmon fillet in a spicy sauce with fresh mango pieces  €17.90,17.9
Delhi Tandoori,Machi Masala,"Machi Masalafresh salmon fillet fried with onions, ginger, garlic, herbs and spices  €17.90",17.9
Delhi Tandoori,Fish Korma,"Fish Kormasalmon fillet in a mild sauce made from spices, cream, almonds, coconut and cashew nuts  €18.50",18.5
Delhi Tandoori,Machi Tikka,"Machi Tikkasalmon fillet marinated in spices and herbs, cooked in the tandoor  €18.90",18.9
Delhi Tandoori,Jinga Palak,"Jinga Palakking prawns with onions, tomatoes and leaf spinach cooked in an aromatic mixture of spices  €19.90",19.9
Delhi Tandoori,Shahi Prawn Masala,"Shahi Prawn Masalafried king prawns with onions, ginger, garlic and spices  €19.90",19.9
Delhi Tandoori,Jinga Shahi,"Jinga Shahiking prawns marinated house style, skewered in a tandoor  €20.90",20.9
Delhi Tandoori,Aloo Channa Masala,Aloo Channa Masalachickpeas sautéed in a curry sauce with various spices  €9.90,9.9
Delhi Tandoori,Aloo Gobi Masala,"Aloo Gobi Masalacauliflower and potato cooked in light spices and fried with onions, ginger and garlic  €9.90",9.9
Delhi Tandoori,Tarka Daal,Tarka Daallegumes cooked in various spices and fried in butter with onions and garlic  €9.90,9.9
Delhi Tandoori,Navratan Korma,"Navratan Kormamixed vegetables cooked in a mild sauce and served with almonds, coconut and raisins  €9.90  Popular",9.9
Delhi Tandoori,Paneer Tikka,Paneer Tikkahomemade cream cheese and vegetables grilled in a tandoor clay oven  €12.90,12.9
Delhi Tandoori,Bhindi,"Bhindifresh okra pods fried with various spices, garlic, fresh herbs and onions  €10.60",10.6
Delhi Tandoori,Bengen Bharta,Bengen Bhartagrilled eggplant with various spices in a creamy sauce  €10.60,10.6
Delhi Tandoori,Palak Paneer,"Palak Paneerhomemade cream cheese fried with spinach, onions, tomatoes, yoghurt and spices  €10.90  Popular",10.9
Delhi Tandoori,Malai Kofta,"Malai Koftacream cheese and various vegetables, tossed in almond sauce and raisins  €11.90",11.9
Delhi Tandoori,Vegetable Mixed Grill,Vegetable Mixed Grillvarious types of vegetables - marinade  and grilled on a skewer in a tandoor  €12.50,12.5
Delhi Tandoori,Shahi Paneer Massala,Shahi Paneer Massalahomemade cream cheese with a tomato cream sauce  €12.50  Popular,12.5
Delhi Tandoori,Naan,Naanflatbread made from wheat flour baked in tandoori  €2.00,2.0
Delhi Tandoori,Garlic Naan,Garlic NaanFlatbread baked in tandoor with garlic  €2.50,2.5
Delhi Tandoori,"Gerolsteiner sparkling water 1,0l","Gerolsteiner sparkling water 1,0l inclusive 0,15  € deposit, 3,90  €/L     €3.90",3.9
Delhi Tandoori,"Gerolsteiner still water 1,0l","Gerolsteiner still water 1,0l inclusive 0,15  € deposit, 3,90  €/L     €3.90",3.9
Delhi Tandoori,"Coca Cola 1,0l","Coca Cola 1,0lcontains caffeine 10,0 mg / 100 ml, incl. 0,15  € deposit, 3,90  €/L    €3.90",3.9
Delhi Tandoori,"Coca Cola Zero 1,0l","Coca Cola Zero 1,0lcontains caffeine 12,0 mg / 100 ml, incl. 0,15  € deposit, 3,90  €/L    €3.90",3.9
Delhi Tandoori,"Fanta 0,33l","Fanta 0,33l   inclusive 0,15  € deposit, 8,18  €/L    €2.70",2.7
Delhi Tandoori,"Fanta 1,0l","Fanta 1,0l inclusive 0,15  € deposit, 3,90  €/L    €3.90",3.9
Delhi Tandoori,"Sprite 1,0l","Sprite 1,0l inclusive 0,15  € deposit, 3,90  €/L    €3.90",3.9
Delhi Tandoori,"Bitburger Alkoholfreies Pils 0,33l","Bitburger Alkoholfreies Pils 0,33l  0,4%VOL, incl. 0,08  € deposit, 8,79  €/L     €2.90",2.9
Delhi Tandoori,"Benediktiner Weissbier Alkoholfrei 0,5l  ","Benediktiner Weissbier Alkoholfrei 0,5l  0,4%VOL, incl. 0,08  € deposit, 5,80  €/L    €2.90",2.9
Delhi Tandoori,"Lassi Sweet 0,4l","Lassi Sweet 0,4l7,25  €/L     €2.90",2.9
Delhi Tandoori,"Lassi Salty 0,4l","Lassi Salty 0,4l7,25  €/L     €2.90",2.9
Delhi Tandoori,"Mango Lassi 0,4l","Mango Lassi 0,4l7,25  €/L     €2.90",2.9
Delhi Tandoori,"Coconut Lassi 0,4l","Coconut Lassi 0,4l7,25  €/L     €2.90",2.9
